contractId,subscriptionYear,policyYear,propertyType,surface,riskZone,formula,franchise,premiumHT,brokerCommission,coverageStartDate,coverageEndDate,cancellationDate,cancellationReason
MRH_2022_00087,2022,0,Maison,148,3,Premium,150,517.66,103.53,2022-11-27,2023-11-26,,
MRH_2022_00087,2022,1,Maison,148,3,Premium,150,533.19,106.64,2023-11-27,2024-11-26,,
MRH_2022_00087,2022,2,Maison,148,3,Premium,150,139.93,27.99,2024-11-27,2025-02-27,2025-02-27,Insatisfaction service
MRH_2022_00088,2022,0,Appartement,67,3,Essentielle,500,156.79,31.36,2022-11-27,2023-11-26,,
MRH_2022_00088,2022,1,Appartement,67,3,Essentielle,500,161.49,32.3,2023-11-27,2024-11-26,,
MRH_2022_00088,2022,2,Appartement,67,3,Essentielle,500,166.34,33.27,2024-11-27,2025-11-26,,
MRH_2022_00089,2022,0,Appartement,46,4,Essentielle,500,151.98,30.4,2022-05-22,2023-05-21,,
MRH_2022_00089,2022,1,Appartement,46,4,Essentielle,500,156.54,31.31,2023-05-22,2024-05-21,,
MRH_2022_00089,2022,2,Appartement,46,4,Essentielle,500,161.24,32.25,2024-05-22,2025-05-21,,
MRH_2022_00090,2022,0,Appartement,97,3,Essentielle,300,208.67,41.73,2022-02-25,2023-02-24,,
MRH_2022_00090,2022,1,Appartement,97,3,Essentielle,300,214.93,42.99,2023-02-25,2024-02-24,,
MRH_2022_00090,2022,2,Appartement,97,3,Essentielle,300,221.38,44.28,2024-02-25,2025-02-24,,
MRH_2022_00091,2022,0,Maison,92,3,Essentielle,300,236.3,47.26,2022-10-25,2023-10-24,,
MRH_2022_00091,2022,1,Maison,92,3,Essentielle,300,243.39,48.68,2023-10-25,2024-10-24,,
MRH_2022_00091,2022,2,Maison,92,3,Essentielle,300,250.69,50.14,2024-10-25,2025-10-24,,
MRH_2022_00092,2022,0,Appartement,38,2,Essentielle,300,126.78,25.36,2022-08-23,2023-08-22,,
MRH_2022_00092,2022,1,Appartement,38,2,Essentielle,300,130.58,26.12,2023-08-23,2024-08-22,,
MRH_2022_00092,2022,2,Appartement,38,2,Essentielle,300,123.45,24.69,2024-08-23,2025-07-23,2025-07-23,Vente du bien
MRH_2022_00093,2022,0,Maison,111,1,Confort,300,260.52,52.1,2022-02-15,2023-02-14,,
MRH_2022_00093,2022,1,Maison,111,1,Confort,300,268.34,53.67,2023-02-15,2024-02-14,,
MRH_2022_00093,2022,2,Maison,111,1,Confort,300,276.39,55.28,2024-02-15,2025-02-14,,
MRH_2022_00094,2022,0,Appartement,44,5,Essentielle,300,190.49,38.1,2022-07-27,2023-07-26,,
MRH_2022_00094,2022,1,Appartement,44,5,Essentielle,300,196.2,39.24,2023-07-27,2024-07-26,,
MRH_2022_00094,2022,2,Appartement,44,5,Essentielle,300,202.09,40.42,2024-07-27,2025-07-26,,
MRH_2022_00095,2022,0,Appartement,74,3,Confort,300,211.0,42.2,2022-02-09,2023-02-08,,
MRH_2022_00095,2022,1,Appartement,74,3,Confort,300,217.33,43.47,2023-02-09,2024-02-08,,
MRH_2022_00095,2022,2,Appartement,74,3,Confort,300,223.85,44.77,2024-02-09,2025-02-08,,
MRH_2022_00096,2022,0,Appartement,77,4,Essentielle,150,231.72,46.34,2022-05-24,2023-05-23,,
MRH_2022_00096,2022,1,Appartement,77,4,Essentielle,150,238.67,47.73,2023-05-24,2024-05-23,,
MRH_2022_00096,2022,2,Appartement,77,4,Essentielle,150,245.83,49.17,2024-05-24,2025-05-23,,
MRH_2022_00097,2022,0,Maison,97,3,Essentielle,500,223.26,44.65,2022-08-11,2023-08-10,,
MRH_2022_00097,2022,1,Maison,97,3,Essentielle,500,229.96,45.99,2023-08-11,2024-08-10,,
MRH_2022_00097,2022,2,Maison,97,3,Essentielle,500,236.86,47.37,2024-08-11,2025-08-10,,
MRH_2022_00098,2022,0,Appartement,65,2,Premium,500,224.4,44.88,2022-01-11,2023-01-10,,
MRH_2022_00098,2022,1,Appartement,65,2,Premium,500,231.13,46.23,2023-01-11,2024-01-10,,
MRH_2022_00098,2022,2,Appartement,65,2,Premium,500,238.07,47.61,2024-01-11,2025-01-10,,
MRH_2022_00099,2022,0,Maison,75,4,Premium,500,347.29,69.46,2022-01-05,2023-01-04,,
MRH_2022_00099,2022,1,Maison,75,4,Premium,500,357.71,71.54,2023-01-05,2024-01-04,,
MRH_2022_00099,2022,2,Maison,75,4,Premium,500,368.44,73.69,2024-01-05,2025-01-04,,
MRH_2022_00100,2022,0,Maison,158,4,Confort,500,398.87,79.77,2022-01-24,2023-01-23,,
MRH_2022_00100,2022,1,Maison,158,4,Confort,500,377.07,75.41,2023-01-24,2023-12-24,2023-12-24,Prix trop élevé
MRH_2022_00101,2022,0,Appartement,68,3,Confort,150,222.2,44.44,2022-06-28,2023-06-27,,
MRH_2022_00101,2022,1,Appartement,68,3,Confort,150,228.87,45.77,2023-06-28,2024-06-27,,
MRH_2022_00101,2022,2,Appartement,68,3,Confort,150,235.73,47.15,2024-06-28,2025-06-27,,
MRH_2022_00102,2022,0,Maison,89,3,Premium,500,327.11,65.42,2022-09-02,2023-09-01,,
MRH_2022_00102,2022,1,Maison,89,3,Premium,500,336.92,67.38,2023-09-02,2024-09-01,,
MRH_2022_00102,2022,2,Maison,89,3,Premium,500,347.03,69.41,2024-09-02,2025-09-01,,
MRH_2022_00103,2022,0,Maison,113,1,Premium,150,376.2,75.24,2022-08-06,2023-08-05,,
MRH_2022_00103,2022,1,Maison,113,1,Premium,150,387.49,77.5,2023-08-06,2024-08-05,,
MRH_2022_00103,2022,2,Maison,113,1,Premium,150,399.11,79.82,2024-08-06,2025-08-05,,
MRH_2022_00104,2022,0,Appartement,82,4,Essentielle,300,217.98,43.6,2022-07-05,2023-07-04,,
MRH_2022_00104,2022,1,Appartement,82,4,Essentielle,300,224.52,44.9,2023-07-05,2024-07-04,,
MRH_2022_00104,2022,2,Appartement,82,4,Essentielle,300,231.25,46.25,2024-07-05,2025-07-04,,
MRH_2022_00105,2022,0,Maison,130,3,Confort,300,335.0,67.0,2022-08-19,2023-08-18,,
MRH_2022_00105,2022,1,Maison,130,3,Confort,300,345.05,69.01,2023-08-19,2024-08-18,,
MRH_2022_00105,2022,2,Maison,130,3,Confort,300,355.4,71.08,2024-08-19,2025-08-18,,
MRH_2022_00106,2022,0,Appartement,79,2,Essentielle,500,162.32,32.46,2022-05-22,2023-05-21,,
MRH_2022_00106,2022,1,Appartement,79,2,Essentielle,500,167.19,33.44,2023-05-22,2024-05-21,,
MRH_2022_00106,2022,2,Appartement,79,2,Essentielle,500,172.21,34.44,2024-05-22,2025-05-21,,
MRH_2022_00107,2022,0,Maison,153,5,Confort,500,458.92,91.78,2022-05-07,2023-05-06,,
MRH_2022_00107,2022,1,Maison,153,5,Confort,500,472.69,94.54,2023-05-07,2024-05-06,,
MRH_2022_00107,2022,2,Maison,153,5,Confort,500,486.87,97.37,2024-05-07,2025-05-06,,
MRH_2022_00108,2022,0,Appartement,63,2,Confort,300,184.77,36.95,2022-12-10,2023-12-09,,
MRH_2022_00108,2022,1,Appartement,63,2,Confort,300,175.72,35.14,2023-12-10,2024-11-10,2024-11-10,Insatisfaction service
MRH_2022_00109,2022,0,Appartement,30,3,Essentielle,500,113.39,22.68,2022-05-25,2023-05-24,,
MRH_2022_00109,2022,1,Appartement,30,3,Essentielle,500,116.79,23.36,2023-05-25,2024-05-24,,
MRH_2022_00109,2022,2,Appartement,30,3,Essentielle,500,120.3,24.06,2024-05-25,2025-05-24,,
MRH_2022_00110,2022,0,Appartement,49,3,Confort,300,173.5,34.7,2022-11-04,2023-11-03,,
MRH_2022_00110,2022,1,Appartement,49,3,Confort,300,178.71,35.74,2023-11-04,2024-11-03,,
MRH_2022_00110,2022,2,Appartement,49,3,Confort,300,184.07,36.81,2024-11-04,2025-11-03,,
MRH_2022_00111,2022,0,Appartement,34,3,Essentielle,300,128.35,25.67,2022-06-24,2023-06-23,,
MRH_2022_00111,2022,1,Appartement,34,3,Essentielle,300,132.2,26.44,2023-06-24,2024-06-23,,
MRH_2022_00111,2022,2,Appartement,34,3,Essentielle,300,136.17,27.23,2024-06-24,2025-06-23,,
MRH_2022_00112,2022,0,Maison,139,4,Confort,300,400.77,80.15,2022-03-09,2023-03-08,,
MRH_2022_00112,2022,1,Maison,139,4,Confort,300,412.79,82.56,2023-03-09,2024-03-08,,
MRH_2022_00112,2022,2,Maison,139,4,Confort,300,425.18,85.04,2024-03-09,2025-03-08,,
MRH_2022_00113,2022,0,Maison,97,4,Confort,150,361.16,72.23,2022-03-25,2023-03-24,,
MRH_2022_00113,2022,1,Maison,97,4,Confort,150,371.99,74.4,2023-03-25,2024-03-24,,
MRH_2022_00113,2022,2,Maison,97,4,Confort,150,383.15,76.63,2024-03-25,2025-03-24,,
MRH_2022_00114,2022,0,Maison,197,5,Premium,300,764.3,152.86,2022-02-26,2023-02-25,,
MRH_2022_00114,2022,1,Maison,197,5,Premium,300,787.23,157.45,2023-02-26,2024-02-25,,
MRH_2022_00114,2022,2,Maison,197,5,Premium,300,810.85,162.17,2024-02-26,2025-02-25,,
MRH_2022_00115,2022,0,Appartement,36,2,Confort,300,146.3,29.26,2022-02-22,2023-02-21,,
MRH_2022_00115,2022,1,Appartement,36,2,Confort,300,150.69,30.14,2023-02-22,2024-02-21,,
MRH_2022_00115,2022,2,Appartement,36,2,Confort,300,116.94,23.39,2024-02-22,2024-11-22,2024-11-22,Concurrent moins cher
MRH_2022_00116,2022,0,Maison,168,2,Essentielle,500,291.22,58.24,2022-12-10,2023-12-09,,
MRH_2022_00116,2022,1,Maison,168,2,Essentielle,500,299.96,59.99,2023-12-10,2024-12-09,,
MRH_2022_00116,2022,2,Maison,168,2,Essentielle,500,308.96,61.79,2024-12-10,2025-12-09,,
MRH_2022_00117,2022,0,Appartement,145,1,Essentielle,300,229.39,45.88,2022-07-15,2023-07-14,,
MRH_2022_00117,2022,1,Appartement,145,1,Essentielle,300,236.27,47.25,2023-07-15,2024-07-14,,
MRH_2022_00117,2022,2,Appartement,145,1,Essentielle,300,243.36,48.67,2024-07-15,2025-07-14,,
MRH_2022_00118,2022,0,Maison,150,3,Confort,300,365.0,73.0,2022-07-21,2023-07-20,,
MRH_2022_00118,2022,1,Maison,150,3,Confort,300,252.35,50.47,2023-07-21,2024-03-21,2024-03-21,Vente du bien
MRH_2022_00119,2022,0,Appartement,71,2,Confort,300,196.17,39.23,2022-06-04,2023-06-03,,
MRH_2022_00119,2022,1,Appartement,71,2,Confort,300,202.06,40.41,2023-06-04,2024-06-03,,
MRH_2022_00119,2022,2,Appartement,71,2,Confort,300,208.12,41.62,2024-06-04,2025-06-03,,
MRH_2022_00120,2022,0,Maison,116,3,Essentielle,300,266.9,53.38,2022-04-04,2023-04-03,,
MRH_2022_00120,2022,1,Maison,116,3,Essentielle,300,274.91,54.98,2023-04-04,2024-04-03,,
MRH_2022_00120,2022,2,Maison,116,3,Essentielle,300,283.15,56.63,2024-04-04,2025-04-03,,
MRH_2022_00121,2022,0,Appartement,73,5,Essentielle,300,240.4,48.08,2022-04-05,2023-04-04,,
MRH_2022_00121,2022,1,Appartement,73,5,Essentielle,300,247.61,49.52,2023-04-05,2024-04-04,,
MRH_2022_00121,2022,2,Appartement,73,5,Essentielle,300,255.04,51.01,2024-04-05,2025-04-04,,
MRH_2022_00122,2022,0,Maison,175,3,Confort,300,402.5,80.5,2022-06-25,2023-06-24,,
MRH_2022_00122,2022,1,Maison,175,3,Confort,300,414.57,82.91,2023-06-25,2024-06-24,,
MRH_2022_00122,2022,2,Maison,175,3,Confort,300,427.01,85.4,2024-06-25,2025-06-24,,
MRH_2022_00123,2022,0,Appartement,73,1,Essentielle,300,151.36,30.27,2022-02-22,2023-02-21,,
MRH_2022_00123,2022,1,Appartement,73,1,Essentielle,300,155.9,31.18,2023-02-22,2024-02-21,,
MRH_2022_00123,2022,2,Appartement,73,1,Essentielle,300,160.58,32.12,2024-02-22,2025-02-21,,
MRH_2022_00124,2022,0,Appartement,54,4,Confort,150,228.97,45.79,2022-03-09,2023-03-08,,
MRH_2022_00124,2022,1,Appartement,54,4,Confort,150,138.92,27.78,2023-03-09,2023-10-09,2023-10-09,Vente du bien
MRH_2022_00125,2022,0,Appartement,90,2,Confort,500,205.39,41.08,2022-09-08,2023-09-07,,
MRH_2022_00125,2022,1,Appartement,90,2,Confort,500,211.55,42.31,2023-09-08,2024-09-07,,
MRH_2022_00125,2022,2,Appartement,90,2,Confort,500,199.99,40.0,2024-09-08,2025-08-08,2025-08-08,Vente du bien
MRH_2022_00126,2022,0,Appartement,75,3,Essentielle,500,166.18,33.24,2022-07-14,2023-07-13,,
MRH_2022_00126,2022,1,Appartement,75,3,Essentielle,500,171.17,34.23,2023-07-14,2024-07-13,,
MRH_2022_00126,2022,2,Appartement,75,3,Essentielle,500,176.3,35.26,2024-07-14,2025-07-13,,
MRH_2022_00127,2022,0,Maison,134,3,Essentielle,300,289.85,57.97,2022-10-21,2023-10-20,,
MRH_2022_00127,2022,1,Maison,134,3,Essentielle,300,298.55,59.71,2023-10-21,2024-10-20,,
MRH_2022_00127,2022,2,Maison,134,3,Essentielle,300,307.5,61.5,2024-10-21,2025-10-20,,
MRH_2022_00128,2022,0,Appartement,69,3,Essentielle,500,159.14,31.83,2022-02-26,2023-02-25,,
MRH_2022_00128,2022,1,Appartement,69,3,Essentielle,500,163.91,32.78,2023-02-26,2024-02-25,,
MRH_2022_00128,2022,2,Appartement,69,3,Essentielle,500,168.83,33.77,2024-02-26,2025-02-25,,
MRH_2022_00129,2022,0,Maison,127,2,Confort,300,313.97,62.79,2022-07-11,2023-07-10,,
MRH_2022_00129,2022,1,Maison,127,2,Confort,300,323.39,64.68,2023-07-11,2024-07-10,,
MRH_2022_00129,2022,2,Maison,127,2,Confort,300,333.09,66.62,2024-07-11,2025-07-10,,
MRH_2022_00130,2022,0,Maison,56,2,Essentielle,300,180.88,36.18,2022-06-05,2023-06-04,,
MRH_2022_00130,2022,1,Maison,56,2,Essentielle,300,186.31,37.26,2023-06-05,2024-06-04,,
MRH_2022_00130,2022,2,Maison,56,2,Essentielle,300,191.9,38.38,2024-06-05,2025-06-04,,
MRH_2022_00131,2022,0,Appartement,87,3,Confort,300,230.5,46.1,2022-09-02,2023-09-01,,
MRH_2022_00131,2022,1,Appartement,87,3,Confort,300,237.41,47.48,2023-09-02,2024-09-01,,
MRH_2022_00131,2022,2,Appartement,87,3,Confort,300,244.54,48.91,2024-09-02,2025-09-01,,
MRH_2022_00132,2022,0,Appartement,78,1,Confort,500,169.69,33.94,2022-12-02,2023-12-01,,
MRH_2022_00132,2022,1,Appartement,78,1,Confort,500,174.78,34.96,2023-12-02,2024-12-01,,
MRH_2022_00132,2022,2,Appartement,78,1,Confort,500,180.02,36.0,2024-12-02,2025-12-01,,
MRH_2022_00133,2022,0,Appartement,49,3,Essentielle,150,162.22,32.44,2022-06-28,2023-06-27,,
MRH_2022_00133,2022,1,Appartement,49,3,Essentielle,150,167.09,33.42,2023-06-28,2024-06-27,,
MRH_2022_00133,2022,2,Appartement,49,3,Essentielle,150,172.1,34.42,2024-06-28,2025-06-27,,
MRH_2022_00134,2022,0,Appartement,56,2,Confort,150,192.28,38.46,2022-10-22,2023-10-21,,
MRH_2022_00134,2022,1,Appartement,56,2,Confort,150,198.05,39.61,2023-10-22,2024-10-21,,
MRH_2022_00134,2022,2,Appartement,56,2,Confort,150,203.99,40.8,2024-10-22,2025-10-21,,
MRH_2022_00135,2022,0,Appartement,58,2,Essentielle,300,151.0,30.2,2022-10-22,2023-10-21,,
MRH_2022_00135,2022,1,Appartement,58,2,Essentielle,300,155.53,31.11,2023-10-22,2024-10-21,,
MRH_2022_00135,2022,2,Appartement,58,2,Essentielle,300,160.2,32.04,2024-10-22,2025-10-21,,
MRH_2022_00136,2022,0,Maison,87,1,Confort,300,229.92,45.98,2022-07-14,2023-07-13,,
MRH_2022_00136,2022,1,Maison,87,1,Confort,300,236.82,47.36,2023-07-14,2024-07-13,,
MRH_2022_00136,2022,2,Maison,87,1,Confort,300,243.92,48.78,2024-07-14,2025-07-13,,
MRH_2022_00137,2022,0,Appartement,38,3,Premium,300,204.1,40.82,2022-03-25,2023-03-24,,
MRH_2022_00137,2022,1,Appartement,38,3,Premium,300,210.22,42.04,2023-03-25,2024-03-24,,
MRH_2022_00137,2022,2,Appartement,38,3,Premium,300,216.53,43.31,2024-03-25,2025-03-24,,
MRH_2022_00138,2022,0,Appartement,118,3,Confort,500,254.84,50.97,2022-07-09,2023-07-08,,
MRH_2022_00138,2022,1,Appartement,118,3,Confort,500,262.49,52.5,2023-07-09,2024-07-08,,
MRH_2022_00138,2022,2,Appartement,118,3,Confort,500,270.36,54.07,2024-07-09,2025-07-08,,
MRH_2022_00139,2022,0,Appartement,93,3,Confort,300,239.5,47.9,2022-01-08,2023-01-07,,
MRH_2022_00139,2022,1,Appartement,93,3,Confort,300,246.69,49.34,2023-01-08,2024-01-07,,
MRH_2022_00139,2022,2,Appartement,93,3,Confort,300,254.09,50.82,2024-01-08,2025-01-07,,
MRH_2022_00140,2022,0,Appartement,89,2,Essentielle,300,188.55,37.71,2022-05-10,2023-05-09,,
MRH_2022_00140,2022,1,Appartement,89,2,Essentielle,300,194.21,38.84,2023-05-10,2024-05-09,,
MRH_2022_00140,2022,2,Appartement,89,2,Essentielle,300,117.82,23.56,2024-05-10,2024-12-10,2024-12-10,Prix trop élevé
MRH_2022_00141,2022,0,Appartement,47,3,Confort,300,170.5,34.1,2022-02-13,2023-02-12,,
MRH_2022_00141,2022,1,Appartement,47,3,Confort,300,175.62,35.12,2023-02-13,2024-02-12,,
MRH_2022_00141,2022,2,Appartement,47,3,Confort,300,14.86,2.97,2024-02-13,2024-03-13,2024-03-13,Insatisfaction service
MRH_2022_00142,2022,0,Maison,114,4,Confort,500,329.04,65.81,2022-12-21,2023-12-20,,
MRH_2022_00142,2022,1,Maison,114,4,Confort,500,338.91,67.78,2023-12-21,2024-12-20,,
MRH_2022_00142,2022,2,Maison,114,4,Confort,500,349.08,69.82,2024-12-21,2025-12-20,,
MRH_2022_00143,2022,0,Appartement,44,3,Premium,300,215.8,43.16,2022-02-14,2023-02-13,,
MRH_2022_00143,2022,1,Appartement,44,3,Premium,300,222.27,44.45,2023-02-14,2024-02-13,,
MRH_2022_00143,2022,2,Appartement,44,3,Premium,300,228.94,45.79,2024-02-14,2025-02-13,,
MRH_2022_00144,2022,0,Appartement,105,3,Confort,300,257.5,51.5,2022-12-11,2023-12-10,,
MRH_2022_00144,2022,1,Appartement,105,3,Confort,300,265.23,53.05,2023-12-11,2024-12-10,,
MRH_2022_00144,2022,2,Appartement,105,3,Confort,300,273.18,54.64,2024-12-11,2025-12-10,,
MRH_2022_00145,2022,0,Appartement,44,2,Confort,300,157.7,31.54,2022-12-27,2023-12-26,,
MRH_2022_00145,2022,1,Appartement,44,2,Confort,300,162.43,32.49,2023-12-27,2024-12-26,,
MRH_2022_00145,2022,2,Appartement,44,2,Confort,300,167.3,33.46,2024-12-27,2025-12-26,,
MRH_2022_00146,2022,0,Appartement,42,2,Essentielle,300,131.62,26.32,2022-11-03,2023-11-02,,
MRH_2022_00146,2022,1,Appartement,42,2,Essentielle,300,135.57,27.11,2023-11-03,2024-11-02,,
MRH_2022_00146,2022,2,Appartement,42,2,Essentielle,300,139.64,27.93,2024-11-03,2025-11-02,,
MRH_2022_00147,2022,0,Appartement,66,3,Premium,300,258.7,51.74,2022-11-11,2023-11-10,,
MRH_2022_00147,2022,1,Appartement,66,3,Premium,300,266.46,53.29,2023-11-11,2024-11-10,,
MRH_2022_00147,2022,2,Appartement,66,3,Premium,300,182.72,36.54,2024-11-11,2025-07-11,2025-07-11,Concurrent moins cher
MRH_2022_00148,2022,0,Maison,52,3,Confort,150,239.8,47.96,2022-05-15,2023-05-14,,
MRH_2022_00148,2022,1,Maison,52,3,Confort,150,246.99,49.4,2023-05-15,2024-05-14,,
MRH_2022_00148,2022,2,Maison,52,3,Confort,150,107.34,21.47,2024-05-15,2024-10-15,2024-10-15,Déménagement
MRH_2022_00149,2022,0,Maison,137,3,Confort,150,380.05,76.01,2022-08-26,2023-08-25,,
MRH_2022_00149,2022,1,Maison,137,3,Confort,150,391.45,78.29,2023-08-26,2024-08-25,,
MRH_2022_00149,2022,2,Maison,137,3,Confort,150,403.2,80.64,2024-08-26,2025-08-25,,
MRH_2022_00150,2022,0,Maison,117,3,Premium,500,377.34,75.47,2022-02-26,2023-02-25,,
MRH_2022_00150,2022,1,Maison,117,3,Premium,500,388.66,77.73,2023-02-26,2024-02-25,,
MRH_2022_00150,2022,2,Maison,117,3,Premium,500,400.32,80.06,2024-02-26,2025-02-25,,
MRH_2022_00151,2022,0,Maison,95,2,Confort,500,246.91,49.38,2022-09-17,2023-09-16,,
MRH_2022_00151,2022,1,Maison,95,2,Confort,500,254.32,50.86,2023-09-17,2024-09-16,,
MRH_2022_00151,2022,2,Maison,95,2,Confort,500,261.95,52.39,2024-09-17,2025-09-16,,
MRH_2022_00152,2022,0,Maison,119,2,Confort,150,332.83,66.57,2022-11-21,2023-11-20,,
MRH_2022_00152,2022,1,Maison,119,2,Confort,150,342.81,68.56,2023-11-21,2024-11-20,,
MRH_2022_00152,2022,2,Maison,119,2,Confort,150,353.1,70.62,2024-11-21,2025-11-20,,
MRH_2022_00153,2022,0,Appartement,50,4,Premium,300,261.62,52.32,2022-06-03,2023-06-02,,
MRH_2022_00153,2022,1,Appartement,50,4,Premium,300,269.47,53.89,2023-06-03,2024-06-02,,
MRH_2022_00153,2022,2,Appartement,50,4,Premium,300,277.55,55.51,2024-06-03,2025-06-02,,
MRH_2022_00154,2022,0,Appartement,77,5,Confort,500,267.65,53.53,2022-03-20,2023-03-19,,
MRH_2022_00154,2022,1,Appartement,77,5,Confort,500,275.68,55.14,2023-03-20,2024-03-19,,
MRH_2022_00154,2022,2,Appartement,77,5,Confort,500,214.72,42.94,2024-03-20,2024-12-20,2024-12-20,Insatisfaction service
MRH_2022_00155,2022,0,Maison,110,3,Premium,150,436.15,87.23,2022-11-22,2023-11-21,,
MRH_2022_00155,2022,1,Maison,110,3,Premium,150,449.23,89.85,2023-11-22,2024-11-21,,
MRH_2022_00155,2022,2,Maison,110,3,Premium,150,462.71,92.54,2024-11-22,2025-11-21,,
MRH_2022_00156,2022,0,Appartement,76,2,Essentielle,500,158.98,31.8,2022-04-08,2023-04-07,,
MRH_2022_00156,2022,1,Appartement,76,2,Essentielle,500,163.75,32.75,2023-04-08,2024-04-07,,
MRH_2022_00156,2022,2,Appartement,76,2,Essentielle,500,168.66,33.73,2024-04-08,2025-04-07,,
MRH_2022_00157,2022,0,Appartement,72,3,Confort,150,228.8,45.76,2022-11-11,2023-11-10,,
MRH_2022_00157,2022,1,Appartement,72,3,Confort,150,235.66,47.13,2023-11-11,2024-11-10,,
MRH_2022_00157,2022,2,Appartement,72,3,Confort,150,242.73,48.55,2024-11-11,2025-11-10,,
MRH_2022_00158,2022,0,Appartement,36,2,Essentielle,300,124.35,24.87,2022-12-15,2023-12-14,,
MRH_2022_00158,2022,1,Appartement,36,2,Essentielle,300,64.57,12.91,2023-12-15,2024-06-15,2024-06-15,Prix trop élevé
MRH_2022_00159,2022,0,Maison,68,4,Essentielle,300,236.55,47.31,2022-05-26,2023-05-25,,
MRH_2022_00159,2022,1,Maison,68,4,Essentielle,300,243.65,48.73,2023-05-26,2024-05-25,,
MRH_2022_00159,2022,2,Maison,68,4,Essentielle,300,250.96,50.19,2024-05-26,2025-05-25,,
MRH_2022_00160,2022,0,Appartement,38,3,Confort,500,144.44,28.89,2022-08-25,2023-08-24,,
MRH_2022_00160,2022,1,Appartement,38,3,Confort,500,148.77,29.75,2023-08-25,2024-08-24,,
MRH_2022_00160,2022,2,Appartement,38,3,Confort,500,153.24,30.65,2024-08-25,2025-08-24,,
MRH_2022_00161,2022,0,Appartement,110,4,Essentielle,300,259.04,51.81,2022-01-21,2023-01-20,,
MRH_2022_00161,2022,1,Appartement,110,4,Essentielle,300,266.81,53.36,2023-01-21,2024-01-20,,
MRH_2022_00161,2022,2,Appartement,110,4,Essentielle,300,274.82,54.96,2024-01-21,2025-01-20,,
MRH_2022_00162,2022,0,Maison,104,3,Confort,150,325.6,65.12,2022-05-03,2023-05-02,,
MRH_2022_00162,2022,1,Maison,104,3,Confort,150,335.37,67.07,2023-05-03,2024-05-02,,
MRH_2022_00162,2022,2,Maison,104,3,Confort,150,345.43,69.09,2024-05-03,2025-05-02,,
MRH_2022_00163,2022,0,Maison,145,5,Essentielle,500,377.41,75.48,2022-06-01,2023-05-31,,
MRH_2022_00163,2022,1,Maison,145,5,Essentielle,500,388.73,77.75,2023-06-01,2024-05-31,,
MRH_2022_00163,2022,2,Maison,145,5,Essentielle,500,400.39,80.08,2024-06-01,2025-05-31,,
MRH_2022_00164,2022,0,Appartement,86,2,Essentielle,300,184.92,36.98,2022-01-11,2023-01-10,,
MRH_2022_00164,2022,1,Appartement,86,2,Essentielle,300,190.47,38.09,2023-01-11,2024-01-10,,
MRH_2022_00164,2022,2,Appartement,86,2,Essentielle,300,196.18,39.24,2024-01-11,2025-01-10,,
MRH_2022_00165,2022,0,Maison,125,2,Premium,300,404.46,80.89,2022-12-16,2023-12-15,,
MRH_2022_00165,2022,1,Maison,125,2,Premium,300,416.59,83.32,2023-12-16,2024-12-15,,
MRH_2022_00165,2022,2,Maison,125,2,Premium,300,74.06,14.81,2024-12-16,2025-02-16,2025-02-16,Déménagement
MRH_2022_00166,2022,0,Appartement,51,4,Confort,500,186.74,37.35,2022-02-25,2023-02-24,,
MRH_2022_00166,2022,1,Appartement,51,4,Confort,500,192.34,38.47,2023-02-25,2024-02-24,,
MRH_2022_00166,2022,2,Appartement,51,4,Confort,500,198.11,39.62,2024-02-25,2025-02-24,,
MRH_2022_00167,2022,0,Appartement,26,3,Essentielle,500,108.7,21.74,2022-10-18,2023-10-17,,
MRH_2022_00167,2022,1,Appartement,26,3,Essentielle,500,84.36,16.87,2023-10-18,2024-07-18,2024-07-18,Vente du bien
MRH_2022_00168,2022,0,Appartement,86,1,Confort,300,194.65,38.93,2022-04-19,2023-04-18,,
MRH_2022_00168,2022,1,Appartement,86,1,Confort,300,200.49,40.1,2023-04-19,2024-04-18,,
MRH_2022_00168,2022,2,Appartement,86,1,Confort,300,206.5,41.3,2024-04-19,2025-04-18,,
MRH_2022_00169,2022,0,Appartement,74,3,Confort,150,232.1,46.42,2022-07-28,2023-07-27,,
MRH_2022_00169,2022,1,Appartement,74,3,Confort,150,239.06,47.81,2023-07-28,2024-07-27,,
MRH_2022_00169,2022,2,Appartement,74,3,Confort,150,246.23,49.25,2024-07-28,2025-07-27,,
MRH_2022_00170,2022,0,Maison,117,2,Essentielle,150,280.24,56.05,2022-06-08,2023-06-07,,
MRH_2022_00170,2022,1,Maison,117,2,Essentielle,150,288.65,57.73,2023-06-08,2024-06-07,,
MRH_2022_00170,2022,2,Maison,117,2,Essentielle,150,297.31,59.46,2024-06-08,2025-06-07,,
